,Agent_Age,Agent_Rating,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Distance_km,Order_Hour,Order_Day,Pickup_Delay_Minutes,precictted_dilevery_time
18332,27,4.9,36,129,143,4,1,2,0,52,8,7.648136370476755,19.0,2.0,10.0,48.57453
18333,24,4.6,31,119,133,0,3,1,0,62,14,12.552275755914394,18.0,2.0,15.0,62.579952
18334,27,4.2,14,32,37,2,2,1,3,54,12,1.5496365009021704,10.0,2.0,10.0,51.82231
18335,31,4.7,18,55,63,3,0,1,0,66,1,5.951921111490412,12.0,2.0,15.0,65.16975
18336,37,4.9,16,14,18,4,2,1,0,10,5,2.976038261804114,9.0,2.0,10.0,11.708848
18337,22,4.7,32,79,88,4,3,2,3,53,9,6.205284711948613,15.0,2.0,5.0,53.200367
18338,31,4.7,8,91,101,1,3,1,0,52,3,6.20545250887856,16.0,2.0,5.0,50.75484
18339,38,4.6,30,21,26,1,2,1,0,60,15,1.529726161521905,9.0,2.0,15.0,61.368572
18340,24,4.4,30,130,145,0,1,3,3,66,3,4.581394214184132,19.0,2.0,15.0,65.921715
18341,37,5.0,5,126,140,0,1,2,0,76,12,12.552275755914394,19.0,2.0,10.0,76.53612
18342,34,3.5,21,171,190,4,2,1,0,66,2,13.610992426077734,23.0,2.0,15.0,65.52687
18343,21,4.9,29,158,175,5,2,1,3,52,10,20.139201725059262,22.0,2.0,10.0,53.308216
18344,24,4.5,23,172,189,2,2,1,3,56,15,20.141172794424033,23.0,2.0,5.0,55.999733
18345,30,4.4,16,11,15,3,2,1,0,58,13,1.5339975116617346,8.0,2.0,15.0,57.619446
18346,31,4.8,31,164,181,4,2,2,0,52,14,20.140905255245308,22.0,2.0,10.0,51.331802
18347,23,4.6,30,81,91,4,3,2,0,46,11,6.135765048576284,15.0,2.0,10.0,48.190445
18348,29,4.9,19,167,184,3,2,2,0,49,15,16.63518098792841,23.0,2.0,5.0,49.395706
18349,21,4.7,42,106,119,5,3,1,0,55,14,4.589006535756058,17.0,2.0,15.0,54.864048
18350,23,4.5,8,126,139,3,1,2,0,57,4,9.074509257960786,19.0,2.0,5.0,57.013645
18351,36,4.8,7,166,183,4,2,1,3,51,13,10.24552257427696,23.0,2.0,10.0,51.563305
18352,35,4.1,22,145,161,1,1,1,3,68,13,9.177225998300312,21.0,2.0,10.0,69.277374
18353,38,3.8,35,175,192,0,2,1,0,71,4,16.365329549035206,23.0,2.0,5.0,69.92514
18354,36,4.6,36,20,24,2,2,3,0,59,1,1.5105048384811497,9.0,2.0,10.0,57.163124
18355,36,3.5,5,151,166,3,1,2,3,75,6,20.397442775188328,21.0,2.0,5.0,75.3381
18356,23,4.9,38,124,137,2,1,1,0,50,14,7.7462119762407955,19.0,2.0,5.0,48.41584
18357,25,4.6,20,144,158,3,1,1,0,50,13,4.463998184430929,21.0,2.0,5.0,49.145695
18358,32,4.8,0,111,124,0,3,3,0,53,4,7.557174579390798,18.0,2.0,15.0,52.0483
18359,35,4.9,22,41,47,4,0,1,0,56,15,1.5125412443971376,11.0,2.0,10.0,56.675476
18360,29,4.6,32,6,10,3,2,1,1,45,9,3.0534544255653637,8.0,2.0,15.0,45.743954
18361,34,4.6,38,5,8,5,2,1,0,15,5,1.5497167302538937,8.0,2.0,10.0,14.019622
18362,27,4.7,22,40,45,3,0,2,0,46,2,3.020650838531588,11.0,2.0,5.0,49.358948
18363,23,4.8,6,162,180,3,2,1,0,48,4,4.488494856181739,22.0,2.0,15.0,47.245926
18364,37,4.5,16,36,42,4,0,1,0,60,15,1.5514583744992787,11.0,2.0,10.0,57.32399
18365,32,4.2,1,124,139,2,1,1,0,72,4,19.070528500368052,19.0,2.0,15.0,71.310814
18366,21,4.5,25,108,120,1,3,1,0,66,12,13.660304126218064,17.0,2.0,10.0,65.936
18367,25,4.6,18,111,123,0,3,1,0,49,1,9.414207472710387,18.0,2.0,10.0,52.099796
18368,34,4.0,7,146,161,0,1,3,0,74,2,19.372701787183576,21.0,2.0,5.0,75.37414
18369,28,4.5,31,1,3,2,2,1,3,5,5,19.731429221614068,0.0,2.0,15.0,4.499425
18370,34,4.2,32,164,180,3,2,1,0,60,1,7.746499270666336,22.0,2.0,5.0,60.158154
18371,25,4.6,7,132,146,0,1,1,3,71,7,12.458820360776192,19.0,2.0,10.0,72.20471
18372,32,4.8,37,168,185,5,2,2,0,58,7,19.73031348513336,23.0,2.0,5.0,60.094604
18373,25,4.5,32,132,147,2,1,2,0,52,11,9.15898897653303,19.0,2.0,15.0,51.445835
18374,25,2.9,3,175,1,4,2,2,3,70,12,13.88123419231142,23.0,2.0,-1425.0,69.18405
18375,22,4.6,18,139,153,0,1,1,3,54,4,4.602207587909277,20.0,2.0,5.0,57.436916
18376,26,4.6,19,108,121,3,3,1,0,52,7,16.802128516305924,17.0,2.0,15.0,52.98779
18377,24,4.8,0,20,24,2,2,2,0,45,8,3.1380694073889375,9.0,2.0,10.0,44.48128
18378,36,4.7,40,115,127,5,3,1,0,64,13,7.4397103762865475,18.0,2.0,5.0,61.640965
18379,35,3.8,43,123,136,2,1,1,0,74,14,17.06389980914693,19.0,2.0,5.0,73.9583
18380,30,4.9,22,109,121,1,3,1,3,53,1,9.107580354904183,17.0,2.0,10.0,51.714233
18381,22,5.0,30,10,14,1,2,1,0,52,4,1.5497167302538937,8.0,2.0,15.0,55.55709
18382,32,4.4,20,156,173,2,2,1,0,62,14,9.074574954910457,22.0,2.0,10.0,64.25659
18383,36,4.9,17,174,191,2,2,2,0,54,2,19.8823960800054,23.0,2.0,5.0,53.567276
18384,39,4.4,6,128,143,3,1,1,0,77,8,9.343471539445865,19.0,2.0,15.0,77.04484
18385,33,4.5,13,128,142,2,1,2,0,63,1,12.396741317977128,19.0,2.0,10.0,61.920815
18386,37,4.5,15,162,179,2,2,1,0,11,5,20.829460333322302,22.0,2.0,10.0,11.501188
18387,37,4.2,42,35,41,0,0,2,0,67,2,3.03604824068032,11.0,2.0,10.0,65.924644
18388,37,4.8,22,144,158,0,1,2,0,64,0,8.932469105184088,21.0,2.0,5.0,64.97108
18389,34,4.2,39,135,151,2,1,2,0,65,9,12.395241983211326,20.0,2.0,15.0,67.92126
18390,30,4.2,30,102,115,5,3,1,0,68,14,9.294981402880982,17.0,2.0,15.0,66.89956
18391,20,3.2,33,176,2,4,2,2,3,68,7,10.42101406858604,23.0,2.0,-1425.0,67.45529
18392,28,4.8,0,101,113,0,3,2,1,45,11,8.802633312918813,17.0,2.0,10.0,44.534595
18393,30,4.7,9,150,166,4,1,1,0,52,13,12.232641618890506,21.0,2.0,10.0,59.654015
18394,25,4.5,37,167,184,0,2,1,0,56,10,13.944242636152236,23.0,2.0,5.0,56.433773
18395,22,4.9,36,175,0,1,2,2,0,5,5,9.295656989001298,23.0,2.0,-1430.0,4.8981338
18396,34,4.2,9,106,118,4,3,1,3,67,14,13.661188213249718,17.0,2.0,10.0,67.92487
18397,22,5.0,37,167,186,4,2,1,0,60,0,12.395167974024298,23.0,2.0,15.0,58.141518
18398,26,4.8,11,164,180,5,2,1,0,49,13,12.410114380262945,22.0,2.0,5.0,51.402733
18399,22,4.8,32,81,91,5,3,1,3,9,5,5.953310095151372,15.0,2.0,10.0,9.539772
18400,33,4.3,37,119,133,2,3,1,0,83,1,17.10244951726794,18.0,2.0,15.0,78.51685
18401,38,4.6,11,142,157,4,1,3,0,64,11,10.704979833878406,20.0,2.0,10.0,63.352264
18402,37,4.7,33,158,175,5,2,2,0,11,5,16.611241863997247,22.0,2.0,10.0,11.918281
18403,32,4.7,4,75,83,3,0,1,3,61,4,6.031470059536777,14.0,2.0,5.0,61.255272
18404,37,4.4,42,44,51,2,0,1,0,66,4,3.0553946629310085,11.0,2.0,15.0,67.751274
18405,26,5.0,1,172,189,0,2,1,0,61,8,17.259376716936664,23.0,2.0,5.0,60.326683
18406,37,3.3,39,166,183,4,2,1,3,68,1,10.884063165644438,23.0,2.0,10.0,68.35947
18407,25,4.5,25,141,155,3,1,1,0,52,7,12.142670416282547,20.0,2.0,5.0,55.6258
18408,29,4.8,23,127,141,3,1,2,3,53,6,19.8516232898003,19.0,2.0,10.0,53.475105
18409,36,4.6,32,105,118,3,3,1,0,66,1,4.588712137571156,17.0,2.0,15.0,62.515644
18410,36,4.6,32,9,12,5,2,3,0,60,9,3.1098846908757523,8.0,2.0,10.0,59.27762
18411,38,4.6,36,35,40,4,0,2,0,53,13,3.020959894473488,11.0,2.0,5.0,53.71105
18412,35,4.6,1,101,112,3,3,1,3,57,7,16.391790312512946,17.0,2.0,5.0,60.110485
18413,26,5.0,18,80,91,2,3,1,0,63,1,6.110461409424714,15.0,2.0,15.0,60.434586
18414,39,4.0,20,45,50,2,0,1,0,73,3,1.5273046056475248,12.0,2.0,5.0,73.61482
18415,23,4.9,4,127,142,2,1,1,0,67,13,9.047307187295596,19.0,2.0,15.0,66.085434
18416,28,4.6,27,112,125,3,3,1,3,50,1,10.845941272791444,18.0,2.0,10.0,50.76828
18417,21,4.8,37,103,115,0,3,1,0,28,5,20.211660890979633,17.0,2.0,10.0,27.54769
18418,24,4.5,31,119,133,4,3,2,1,46,10,12.081317518219828,18.0,2.0,15.0,47.612717
18419,31,4.9,29,110,121,4,3,1,0,15,5,12.056968418188383,17.0,2.0,5.0,15.492507
18420,34,4.9,17,174,192,4,2,2,0,10,5,12.395001965045857,23.0,2.0,10.0,9.95928
18421,34,4.7,40,97,107,3,3,1,0,60,0,6.11827161768149,16.0,2.0,5.0,60.266945
18422,28,4.9,38,92,104,0,3,1,0,58,2,5.952037333361409,16.0,2.0,15.0,56.44169
18423,30,4.1,37,109,120,3,3,1,0,81,7,16.611108704815376,17.0,2.0,5.0,77.72622
18424,33,4.6,27,153,169,0,1,1,0,39,5,10.738460547225039,21.0,2.0,10.0,36.806683
18425,32,4.9,30,5,9,2,2,2,0,58,1,3.068218944934137,8.0,2.0,15.0,59.395306
18426,21,4.8,26,61,69,0,0,1,3,56,14,6.219432687838478,13.0,2.0,10.0,56.262146
18427,20,4.8,33,111,123,5,3,2,3,49,6,19.94021940160752,18.0,2.0,10.0,49.469486
18428,37,4.7,36,103,116,4,3,2,0,50,2,4.531237447472418,17.0,2.0,15.0,53.331154
18429,36,4.9,35,147,164,3,1,1,0,70,9,12.396741317977128,21.0,2.0,15.0,73.11384
18430,26,4.9,0,112,124,0,3,3,0,47,2,8.918860360120991,18.0,2.0,5.0,48.083298
18431,32,4.6,13,122,135,1,3,1,3,77,10,10.689700885525228,19.0,2.0,10.0,72.636986
18432,30,4.9,42,140,156,0,1,1,0,69,0,7.774335904782853,20.0,2.0,15.0,69.075554
18433,24,4.9,12,15,18,5,2,2,0,50,11,1.510395231475433,9.0,2.0,5.0,49.73155
18434,36,5.0,32,11,15,5,2,1,0,54,15,1.5496338870197353,8.0,2.0,15.0,55.464497
18435,38,4.2,27,109,122,2,3,1,0,70,9,16.694603802184574,17.0,2.0,15.0,70.47237
18436,32,4.7,40,163,181,3,2,2,0,59,7,7.6696078159334125,22.0,2.0,15.0,57.731762
18437,35,4.9,33,134,149,4,1,3,0,62,9,16.696084580892986,20.0,2.0,10.0,61.518986
18438,23,4.5,9,114,127,3,3,1,0,55,13,19.940715990099818,18.0,2.0,10.0,52.630825
18439,32,3.5,35,125,140,5,1,2,0,73,14,16.365469292582933,19.0,2.0,15.0,73.65231
18440,29,4.3,16,163,180,2,2,1,0,54,14,7.6472536668449616,22.0,2.0,10.0,51.01155
18441,35,4.5,43,116,130,5,3,1,0,73,15,10.550954672911281,18.0,2.0,15.0,72.0895
18442,33,5.0,30,109,120,1,3,1,0,66,6,7.636095878025375,17.0,2.0,5.0,62.741676
18443,20,5.0,24,23,26,0,2,1,0,56,8,3.1030005392974362,10.0,2.0,5.0,53.66347
18444,30,4.7,16,107,119,5,3,2,3,68,2,8.929621768394563,17.0,2.0,10.0,65.05973
18445,38,4.8,14,42,49,4,0,2,3,7,5,3.020928890673669,11.0,2.0,15.0,6.631065
18446,36,4.8,0,111,122,0,3,2,0,51,8,4.707104052532131,18.0,2.0,5.0,51.20425
18447,36,4.8,26,102,113,0,3,3,0,53,15,4.707104052532131,17.0,2.0,5.0,52.125362
18448,32,4.9,5,154,169,0,1,1,2,88,14,16.349903490839374,21.0,2.0,5.0,87.50856
18449,39,4.5,43,107,119,5,3,1,0,12,5,19.73031348513336,17.0,2.0,10.0,13.04399
18450,21,4.6,37,155,171,5,1,1,0,62,6,17.041308859939207,22.0,2.0,10.0,61.90455
18451,21,4.8,1,139,153,0,1,1,0,77,12,17.259376716936664,20.0,2.0,5.0,77.80948
18452,23,4.8,40,27,31,4,2,1,0,57,0,2.976056086568439,10.0,2.0,5.0,57.42246
18453,22,4.6,3,101,113,5,3,2,0,54,7,20.94169423569364,17.0,2.0,10.0,53.066254
18454,33,4.8,19,109,122,0,3,2,0,71,2,13.805626960611738,17.0,2.0,15.0,71.0848
18455,27,4.9,13,169,186,3,2,1,0,52,7,11.905704284153522,23.0,2.0,5.0,51.779404
18456,38,4.4,31,106,117,5,3,1,0,82,11,10.625705401587538,17.0,2.0,5.0,82.663795
18457,23,4.0,39,129,142,1,1,2,0,65,9,10.859484492786814,19.0,2.0,5.0,66.10258
18458,27,4.6,35,117,130,4,3,1,0,63,7,14.121309628180253,18.0,2.0,10.0,59.3014
18459,25,4.9,23,159,175,4,2,1,0,60,9,19.881709995994314,22.0,2.0,5.0,60.286514
18460,33,4.6,14,21,24,0,2,2,0,52,6,3.1097660534862834,9.0,2.0,5.0,51.79933
18461,37,4.8,39,117,131,4,3,1,0,51,11,13.805745870492178,18.0,2.0,15.0,50.143105
18462,37,4.8,22,14,18,4,2,2,0,49,14,3.0682457244058714,9.0,2.0,10.0,48.47818
18463,39,4.2,14,129,143,0,1,1,0,65,10,4.64841181693955,19.0,2.0,10.0,66.866844
18464,34,4.8,43,173,190,4,2,1,3,16,5,12.438888796445049,23.0,2.0,5.0,15.885593
18465,24,4.8,25,103,114,4,3,1,0,52,0,10.625437740338008,17.0,2.0,5.0,51.845364
18466,26,4.4,30,163,181,5,2,1,0,60,1,8.927789411307542,22.0,2.0,15.0,61.766743
18467,29,4.8,10,121,135,5,3,1,0,57,4,4.64777966281334,18.0,2.0,15.0,58.074387
18468,29,4.9,40,68,77,3,0,3,3,56,0,6.136214313764269,14.0,2.0,10.0,57.50611
18469,31,4.8,38,162,180,5,2,2,0,59,13,7.6701455587956096,22.0,2.0,15.0,59.214073
18470,22,4.9,31,102,113,1,3,2,3,60,3,20.211660890979633,17.0,2.0,5.0,58.94148
18471,36,4.8,28,155,172,3,1,1,0,68,11,7.647114002189679,22.0,2.0,15.0,64.452835
18472,29,4.5,25,118,131,3,3,1,0,50,8,12.27013530438031,18.0,2.0,10.0,52.025383
18473,33,4.6,24,5,9,2,2,1,0,55,9,1.5292265566054064,8.0,2.0,15.0,56.29194
18474,38,4.6,42,17,20,3,2,2,3,60,11,1.5125333715626577,9.0,2.0,5.0,61.15529
18475,28,4.0,35,104,116,1,3,1,0,67,14,12.43882731100175,17.0,2.0,10.0,67.36057
18476,37,4.7,21,107,120,2,3,2,0,60,1,19.730372280538887,17.0,2.0,15.0,59.74951
18477,20,4.7,36,69,78,3,0,3,3,49,0,6.118144363322555,14.0,2.0,10.0,48.44512
18478,25,4.6,31,102,113,1,3,1,0,71,1,10.706538178039278,17.0,2.0,5.0,71.191605
18479,21,4.4,7,107,119,2,3,1,0,71,0,19.321623572921617,17.0,2.0,10.0,71.38
18480,23,4.5,22,21,25,1,2,1,0,54,1,1.5125407936966182,9.0,2.0,10.0,54.66087
18481,26,5.0,38,101,113,4,3,2,3,52,1,9.074574954910457,17.0,2.0,10.0,49.937794
18482,24,4.0,14,30,35,3,2,1,0,52,12,1.5494964829535063,10.0,2.0,10.0,52.287006
18483,30,4.3,39,102,115,2,3,2,0,68,14,10.41769168227146,17.0,2.0,15.0,67.38767
18484,37,4.7,10,134,149,4,1,2,0,53,15,7.562213708875968,20.0,2.0,10.0,55.298668
18485,23,4.9,40,53,59,5,0,2,0,52,12,6.1177745597423066,12.0,2.0,5.0,51.409306
18486,23,4.6,13,140,154,5,1,1,3,68,3,12.098893522085644,20.0,2.0,5.0,67.2311
18487,37,4.1,0,13,18,2,2,1,0,58,3,1.511416918052049,9.0,2.0,15.0,57.566246
18488,23,4.6,21,157,173,4,2,1,0,57,1,20.166745072075187,22.0,2.0,5.0,57.480026
18489,32,4.8,40,121,133,2,3,1,0,16,5,4.60222989483327,18.0,2.0,5.0,15.973381
18490,32,4.8,39,159,175,3,2,1,0,53,3,17.064094538257507,22.0,2.0,5.0,53.917767
18491,29,4.5,1,165,182,2,2,2,0,50,13,12.552275755914394,22.0,2.0,10.0,47.985695
18492,26,4.6,21,134,149,5,1,1,3,5,5,16.799203683671756,20.0,2.0,10.0,5.9898715
18493,27,4.8,36,124,138,2,1,2,0,40,7,4.6541487717479715,19.0,2.0,10.0,48.286205
18494,23,4.7,24,152,168,4,1,1,0,6,5,7.669746054108835,21.0,2.0,10.0,4.676314
18495,34,5.0,24,86,96,5,3,2,0,60,11,5.952088885203559,15.0,2.0,10.0,62.301838
18496,25,4.5,32,30,36,2,2,2,0,46,12,3.035910946211916,10.0,2.0,15.0,41.958042
18497,24,4.6,13,172,190,2,2,2,0,5,5,16.611241863997247,23.0,2.0,10.0,4.8314886
18498,38,4.7,10,141,157,1,1,2,0,59,0,9.176983903804434,20.0,2.0,15.0,61.396603
18499,25,4.7,4,36,43,1,0,1,0,56,12,2.9278802628109992,11.0,2.0,15.0,56.997337
18500,30,4.6,38,149,165,0,1,1,0,59,14,7.756535557753129,21.0,2.0,10.0,60.64756
18501,29,4.7,12,26,31,1,2,2,1,53,8,1.549420818380912,10.0,2.0,10.0,50.13189
18502,32,4.8,29,158,174,1,2,1,3,76,7,13.946382240928294,22.0,2.0,5.0,75.82082
18503,21,4.6,0,163,181,3,2,1,3,46,1,4.401599583718164,22.0,2.0,15.0,46.101337
18504,23,4.5,30,125,139,0,1,2,0,60,2,9.296621721684016,19.0,2.0,10.0,60.86767
18505,32,4.8,38,4,7,4,2,1,0,55,4,3.109884187956252,8.0,2.0,10.0,55.31598
18506,28,4.9,34,93,103,5,3,2,0,55,7,6.11061925159559,16.0,2.0,5.0,58.426647
18507,27,4.8,20,157,175,2,2,1,0,50,6,9.329465043291892,22.0,2.0,15.0,50.08852
18508,36,4.0,37,117,129,1,3,1,0,72,10,13.397932459617602,18.0,2.0,5.0,73.59796
18509,20,4.4,38,131,146,1,1,3,0,67,12,9.061521496839395,19.0,2.0,15.0,67.367584
18510,21,4.5,11,170,189,2,2,1,3,50,11,10.883802871295954,23.0,2.0,15.0,51.851498
18511,22,4.8,10,32,37,1,2,1,3,45,0,3.0358032013663694,10.0,2.0,10.0,47.111637
18512,34,3.6,39,112,125,3,3,2,3,72,8,10.845876538554249,18.0,2.0,10.0,71.32358
18513,34,4.6,0,26,32,0,2,1,0,19,5,2.981062658910669,10.0,2.0,15.0,18.315002
18514,23,5.0,4,31,37,0,2,2,0,53,15,3.022641048585022,10.0,2.0,15.0,53.005825
18515,37,4.9,40,86,97,0,3,1,0,62,1,6.040951297577269,15.0,2.0,15.0,62.321182
18516,26,5.0,24,111,122,4,3,1,0,58,7,9.414207472710387,18.0,2.0,5.0,56.490276
18517,34,3.5,15,147,164,5,1,2,0,70,12,20.165511137076656,21.0,2.0,15.0,70.550545
18518,24,4.6,36,48,55,3,0,2,0,40,13,6.02942286362744,12.0,2.0,10.0,39.744087
18519,33,4.0,34,23,26,2,2,1,1,58,1,3.036073524369065,10.0,2.0,5.0,58.370464
18520,28,4.8,24,108,121,3,3,1,3,51,4,4.580084639727018,17.0,2.0,15.0,56.22751
18521,24,5.0,42,149,165,3,1,1,0,72,3,7.551948584727422,21.0,2.0,10.0,71.17527
18522,33,4.9,29,167,186,2,2,1,0,57,2,13.659636883890228,23.0,2.0,15.0,58.65685
18523,33,4.7,33,118,130,5,3,2,0,15,5,13.563859616323217,18.0,2.0,5.0,15.359044
18524,37,4.6,17,1,3,1,2,1,0,77,4,12.395318433703864,0.0,2.0,15.0,77.080185
18525,34,4.3,9,140,154,0,1,3,0,74,12,13.946167423771863,20.0,2.0,5.0,75.16772
18526,26,4.7,4,91,102,2,3,2,0,56,7,6.09529436614427,16.0,2.0,10.0,58.286602
18527,36,4.6,8,125,140,4,1,1,0,14,5,7.845173108613388,19.0,2.0,15.0,11.838438
18528,20,4.7,14,34,40,2,2,1,0,52,2,1.4880477731579838,11.0,2.0,15.0,50.92513
18529,20,4.9,26,175,192,4,2,1,3,52,4,9.160210772982108,23.0,2.0,5.0,51.36525
18530,28,4.6,25,133,147,4,1,2,0,57,4,17.063961737396863,20.0,2.0,10.0,51.66622
18531,32,4.7,22,123,138,0,1,1,3,71,0,4.521558384389735,19.0,2.0,15.0,69.66667
18532,22,4.8,16,67,75,2,0,1,3,59,6,6.13581392611519,14.0,2.0,10.0,57.337143
18533,38,4.6,14,76,85,1,0,2,0,71,10,6.136519522327368,14.0,2.0,10.0,71.08907
18534,24,4.8,2,175,0,0,2,1,0,51,10,4.623158209582297,23.0,2.0,-1430.0,51.89336
18535,31,4.7,11,146,161,4,1,2,3,58,14,16.69541088302565,21.0,2.0,5.0,55.475437
18536,30,4.5,13,128,141,5,1,3,0,66,2,13.944529384855876,19.0,2.0,5.0,64.76375
18537,32,4.9,19,135,151,3,1,1,0,73,11,10.844039790363246,20.0,2.0,15.0,75.39079
18538,37,4.9,18,72,80,4,0,1,3,55,4,6.049912845948324,14.0,2.0,5.0,55.757114
18539,37,4.5,14,118,132,4,3,1,3,54,4,7.774257206554072,18.0,2.0,15.0,51.50831
18540,24,4.7,9,118,130,0,3,1,3,76,8,10.6253491555024,18.0,2.0,5.0,75.85872
18541,23,4.2,28,162,178,5,2,1,3,51,9,4.654234974134329,22.0,2.0,5.0,51.62888
18542,23,4.6,1,139,154,2,1,1,0,64,10,13.602023690793875,20.0,2.0,10.0,63.636787
18543,20,4.3,30,18,21,5,2,1,0,50,3,1.554905431859371,9.0,2.0,5.0,51.298588
18544,23,4.4,7,148,164,1,1,2,0,74,15,19.32155475762506,21.0,2.0,10.0,75.2695
18545,23,4.9,42,147,162,5,1,1,0,60,8,7.670252503433443,21.0,2.0,5.0,61.529118
18546,28,4.9,31,125,138,2,1,1,3,63,0,12.220563865765206,19.0,2.0,5.0,62.69712
18547,35,4.8,9,105,117,0,3,2,0,78,7,13.610992426077734,17.0,2.0,10.0,76.73257
18548,30,4.9,19,175,0,2,2,1,0,56,3,20.21165277869377,23.0,2.0,-1430.0,55.61156
18549,28,4.6,8,120,132,5,3,2,0,55,4,9.06439480190386,18.0,2.0,5.0,57.39845
18550,21,4.7,21,102,114,1,3,3,0,66,12,16.36677707693168,17.0,2.0,10.0,66.73175
18551,29,4.1,9,103,115,2,3,1,0,68,0,16.802128516305924,17.0,2.0,10.0,67.33318
18552,25,4.7,39,135,149,0,1,2,3,72,1,17.10255644983933,20.0,2.0,5.0,70.86614
18553,34,4.7,21,111,124,3,3,1,0,62,2,13.941388211073699,18.0,2.0,15.0,64.13582
18554,21,5.0,6,99,111,2,3,2,3,58,10,6.045613612697801,16.0,2.0,15.0,58.204548
18555,39,4.6,42,117,129,1,3,2,0,49,6,7.6705511567506495,18.0,2.0,5.0,50.53353
18556,36,5.0,28,153,169,0,1,1,0,62,15,4.554000954817885,21.0,2.0,10.0,62.724422
18557,28,4.7,34,130,145,1,1,1,0,59,8,4.521867847821235,19.0,2.0,15.0,60.95202
18558,22,4.9,8,90,101,3,3,3,0,54,15,6.136519522327368,16.0,2.0,10.0,55.18054
18559,28,4.1,38,60,68,1,0,1,0,66,1,6.196592923971632,13.0,2.0,10.0,66.720695
18560,27,4.9,40,148,165,3,1,2,3,55,6,9.296667943581303,21.0,2.0,15.0,57.75988
18561,26,4.1,36,156,172,5,2,1,0,57,14,9.204234841794863,22.0,2.0,5.0,57.804623
18562,27,4.7,30,1,1,2,2,3,0,47,11,4.602433230764244,0.0,2.0,5.0,45.872395
18563,28,4.633780473846858,0,12,14,3,2,2,0,52,12,1.523885439491856,9.0,2.0,5.0,52.08175
18564,20,4.6,16,27,31,0,2,2,3,46,2,3.013958870983999,10.0,2.0,5.0,46.36988
18565,33,4.9,9,117,130,5,3,2,0,58,6,19.88068932355078,18.0,2.0,10.0,59.125896
18566,27,4.8,27,137,151,2,1,2,0,57,11,12.23513612361146,20.0,2.0,5.0,59.150833
18567,26,4.9,17,105,118,5,3,2,3,61,7,12.082438179710314,17.0,2.0,15.0,58.592678
18568,31,4.4,13,150,166,5,1,1,0,75,13,13.80458421027135,21.0,2.0,10.0,76.54769
18569,35,4.8,37,160,176,4,2,2,0,63,3,16.611017637184716,22.0,2.0,5.0,63.235035
18570,32,4.0,24,63,71,2,0,1,0,72,1,6.197217478385286,13.0,2.0,10.0,67.44644
18571,31,5.0,18,20,25,4,2,2,3,45,1,3.099023237363916,9.0,2.0,15.0,47.59216
18572,23,4.8,8,22,25,5,2,1,3,40,13,3.0986894979955277,9.0,2.0,5.0,42.514748
18573,36,4.9,5,112,125,0,3,3,0,70,9,14.0150719010425,18.0,2.0,10.0,70.06683
18574,32,5.0,6,41,47,1,0,1,0,61,6,5634.359076467936,11.0,2.0,10.0,60.295387
18575,23,4.9,13,150,167,0,1,1,0,77,0,20.21236367487059,21.0,2.0,15.0,76.43953
18576,26,4.6,32,133,147,0,1,2,0,61,7,9.107582743160684,20.0,2.0,10.0,61.230076
18577,24,4.5,10,31,36,0,2,2,0,50,3,3.102778532996167,10.0,2.0,10.0,49.837467
18578,28,4.9,10,172,189,5,2,2,0,51,14,4.64841181693955,23.0,2.0,5.0,51.260178
18579,29,4.8,10,104,117,0,3,1,0,40,14,4.707104052532131,17.0,2.0,15.0,42.53926
18580,33,4.9,25,164,181,0,2,2,0,61,12,19.730165083396134,22.0,2.0,10.0,60.69812
18581,37,4.7,3,105,116,3,3,2,0,61,0,16.95190537532888,17.0,2.0,5.0,60.125355
18582,24,5.0,24,116,128,3,3,1,0,57,15,7.633616445147171,18.0,2.0,5.0,55.635845
18583,22,4.6,25,130,143,0,1,1,0,83,2,20.165509285201054,19.0,2.0,5.0,83.19015
18584,38,3.9,1,150,167,2,1,2,0,67,1,12.552275755914394,21.0,2.0,15.0,69.0248
18585,22,4.8,4,123,137,2,1,1,0,54,10,8.803045098536758,19.0,2.0,10.0,57.45586
18586,33,4.6,37,150,166,1,1,1,0,80,15,16.365888153130857,21.0,2.0,10.0,80.13717
18587,35,4.8,16,72,80,4,0,1,0,16,5,6.029055155289032,14.0,2.0,5.0,15.353381
18588,39,4.5,37,106,119,5,3,3,0,57,0,13.946382240928294,17.0,2.0,15.0,56.83485
18589,31,4.7,16,120,132,4,3,1,0,51,6,4.6541251311130205,18.0,2.0,5.0,54.289177
18590,30,4.8,21,112,125,5,3,3,0,60,15,16.63518098792841,18.0,2.0,10.0,59.73871
18591,38,4.7,13,175,1,5,2,1,0,54,9,12.396203377424794,23.0,2.0,-1425.0,54.431408
18592,34,4.8,14,152,167,5,1,2,0,67,4,7.5897674326727005,21.0,2.0,5.0,63.867527
18593,31,4.1,35,148,165,5,1,1,0,70,4,16.61120765560223,21.0,2.0,15.0,72.958084
18594,37,4.0,10,148,164,3,1,1,0,74,7,4.531030205261474,21.0,2.0,10.0,74.706955
18595,27,4.7,38,132,145,0,1,1,0,64,15,4.532421028606297,19.0,2.0,5.0,61.73516
18596,33,4.4,19,130,144,0,1,1,0,81,1,17.040537813695984,19.0,2.0,10.0,81.59016
18597,30,4.0,30,120,132,3,3,2,0,67,1,7.535978586385636,18.0,2.0,5.0,66.3291
